2015-02-26 23:18:39,182 12923    1424992719	ip-10-193-16-139.eu-west-1.compute.internal:6700	 27:support-vector-maschine-bolt	tuple_count            	0
2015-02-26 23:18:39,307 13048    1424992719	ip-10-195-134-240.eu-west-1.compute.internal:6700	 24:support-vector-maschine-bolt	tuple_count            	0
2015-02-26 23:18:39,333 13074    1424992719	ip-10-99-2-204.eu-west-1.compute.internal:6700	 23:support-vector-maschine-bolt	tuple_count            	0
2015-02-26 23:18:39,448 13189    1424992719	ip-10-194-135-199.eu-west-1.compute.internal:6700	 26:support-vector-maschine-bolt	tuple_count            	0
2015-02-26 23:18:39,546 13287    1424992719	ip-10-79-12-136.eu-west-1.compute.internal:6700	 25:support-vector-maschine-bolt	tuple_count            	0
2015-02-26 23:18:49,161 22902    1424992729	ip-10-193-16-139.eu-west-1.compute.internal:6700	 27:support-vector-maschine-bolt	tuple_count            	0
2015-02-26 23:18:49,755 23496    1424992729	ip-10-194-135-199.eu-west-1.compute.internal:6700	 26:support-vector-maschine-bolt	tuple_count            	0
2015-02-26 23:18:49,756 23497    1424992729	ip-10-195-134-240.eu-west-1.compute.internal:6700	 24:support-vector-maschine-bolt	tuple_count            	0
2015-02-26 23:18:49,756 23497    1424992729	ip-10-99-2-204.eu-west-1.compute.internal:6700	 23:support-vector-maschine-bolt	tuple_count            	0
2015-02-26 23:18:49,823 23564    1424992729	ip-10-79-12-136.eu-west-1.compute.internal:6700	 25:support-vector-maschine-bolt	tuple_count            	1
2015-02-26 23:18:59,434 33175    1424992739	ip-10-195-134-240.eu-west-1.compute.internal:6700	 24:support-vector-maschine-bolt	tuple_count            	1681
2015-02-26 23:18:59,438 33179    1424992739	ip-10-99-2-204.eu-west-1.compute.internal:6700	 23:support-vector-maschine-bolt	tuple_count            	1680
2015-02-26 23:18:59,450 33191    1424992739	ip-10-193-16-139.eu-west-1.compute.internal:6700	 27:support-vector-maschine-bolt	tuple_count            	1664
2015-02-26 23:18:59,755 33496    1424992739	ip-10-194-135-199.eu-west-1.compute.internal:6700	 26:support-vector-maschine-bolt	tuple_count            	1743
2015-02-26 23:18:59,823 33564    1424992739	ip-10-79-12-136.eu-west-1.compute.internal:6700	 25:support-vector-maschine-bolt	tuple_count            	1754
2015-02-26 23:19:09,434 43175    1424992749	ip-10-195-134-240.eu-west-1.compute.internal:6700	 24:support-vector-maschine-bolt	tuple_count            	1414
2015-02-26 23:19:09,438 43179    1424992749	ip-10-99-2-204.eu-west-1.compute.internal:6700	 23:support-vector-maschine-bolt	tuple_count            	1418
2015-02-26 23:19:09,496 43237    1424992749	ip-10-193-16-139.eu-west-1.compute.internal:6700	 27:support-vector-maschine-bolt	tuple_count            	1419
2015-02-26 23:19:09,755 43496    1424992749	ip-10-194-135-199.eu-west-1.compute.internal:6700	 26:support-vector-maschine-bolt	tuple_count            	1406
2015-02-26 23:19:09,824 43565    1424992749	ip-10-79-12-136.eu-west-1.compute.internal:6700	 25:support-vector-maschine-bolt	tuple_count            	1403
2015-02-26 23:19:19,434 53175    1424992759	ip-10-195-134-240.eu-west-1.compute.internal:6700	 24:support-vector-maschine-bolt	tuple_count            	1484
2015-02-26 23:19:19,438 53179    1424992759	ip-10-99-2-204.eu-west-1.compute.internal:6700	 23:support-vector-maschine-bolt	tuple_count            	1480
2015-02-26 23:19:19,637 53378    1424992759	ip-10-193-16-139.eu-west-1.compute.internal:6700	 27:support-vector-maschine-bolt	tuple_count            	1480
