2015-02-26 23:05:38,356 303193   1424991938	ip-10-193-16-139.eu-west-1.compute.internal:6700	 12:support-vector-maschine-bolt	tuple_count            	2401
2015-02-26 23:05:40,999 305836   1424991940	ip-10-194-135-199.eu-west-1.compute.internal:6700	 11:support-vector-maschine-bolt	tuple_count            	2328
2015-02-26 23:05:48,255 313092   1424991948	ip-10-193-16-139.eu-west-1.compute.internal:6700	 12:support-vector-maschine-bolt	tuple_count            	1420
2015-02-26 23:05:51,226 316063   1424991951	ip-10-194-135-199.eu-west-1.compute.internal:6700	 11:support-vector-maschine-bolt	tuple_count            	1495
2015-02-26 23:05:58,128 322965   1424991958	ip-10-193-16-139.eu-west-1.compute.internal:6700	 12:support-vector-maschine-bolt	tuple_count            	2101
2015-02-26 23:06:01,338 326175   1424991961	ip-10-194-135-199.eu-west-1.compute.internal:6700	 11:support-vector-maschine-bolt	tuple_count            	2174
2015-02-26 23:06:08,123 332960   1424991968	ip-10-193-16-139.eu-west-1.compute.internal:6700	 12:support-vector-maschine-bolt	tuple_count            	2330
2015-02-26 23:06:11,361 336198   1424991971	ip-10-194-135-199.eu-west-1.compute.internal:6700	 11:support-vector-maschine-bolt	tuple_count            	2328
2015-02-26 23:06:18,284 343121   1424991978	ip-10-193-16-139.eu-west-1.compute.internal:6700	 12:support-vector-maschine-bolt	tuple_count            	2401
2015-02-26 23:06:21,421 346258   1424991981	ip-10-194-135-199.eu-west-1.compute.internal:6700	 11:support-vector-maschine-bolt	tuple_count            	2400
2015-02-26 23:06:28,381 353218   1424991988	ip-10-193-16-139.eu-west-1.compute.internal:6700	 12:support-vector-maschine-bolt	tuple_count            	2388
2015-02-26 23:06:31,613 356450   1424991991	ip-10-194-135-199.eu-west-1.compute.internal:6700	 11:support-vector-maschine-bolt	tuple_count            	2390
2015-02-26 23:06:38,111 362948   1424991998	ip-10-193-16-139.eu-west-1.compute.internal:6700	 12:support-vector-maschine-bolt	tuple_count            	2309
