2015-03-03 23:07:03,510 12464    1425424023	ip-10-100-132-104.eu-west-1.compute.internal:6700	 93:support-vector-maschine-bolt	tuple_count            	0
2015-03-03 23:07:13,599 22553    1425424033	ip-10-86-5-21.eu-west-1.compute.internal:6700	 95:support-vector-maschine-bolt	tuple_count            	18
2015-03-03 23:07:13,606 22560    1425424033	ip-10-86-5-21.eu-west-1.compute.internal:6700	113:support-vector-maschine-bolt	tuple_count            	18
2015-03-03 23:07:13,614 22568    1425424033	ip-10-86-5-21.eu-west-1.compute.internal:6700	104:support-vector-maschine-bolt	tuple_count            	19
2015-03-03 23:07:14,153 23107    1425424034	ip-10-14-9-243.eu-west-1.compute.internal:6700	112:support-vector-maschine-bolt	tuple_count            	213
2015-03-03 23:07:14,165 23119    1425424034	ip-10-8-131-168.eu-west-1.compute.internal:6700	106:support-vector-maschine-bolt	tuple_count            	224
2015-03-03 23:07:14,190 23144    1425424034	ip-10-14-9-243.eu-west-1.compute.internal:6700	 94:support-vector-maschine-bolt	tuple_count            	234
2015-03-03 23:07:14,276 23230    1425424034	ip-10-14-9-243.eu-west-1.compute.internal:6700	103:support-vector-maschine-bolt	tuple_count            	232
2015-03-03 23:07:14,277 23231    1425424034	ip-10-8-131-168.eu-west-1.compute.internal:6700	115:support-vector-maschine-bolt	tuple_count            	254
2015-03-03 23:07:14,278 23232    1425424034	ip-10-8-131-168.eu-west-1.compute.internal:6700	 97:support-vector-maschine-bolt	tuple_count            	256
2015-03-03 23:07:14,412 23366    1425424034	ip-10-8-133-98.eu-west-1.compute.internal:6700	 98:support-vector-maschine-bolt	tuple_count            	328
2015-03-03 23:07:14,415 23369    1425424034	ip-10-8-133-98.eu-west-1.compute.internal:6700	107:support-vector-maschine-bolt	tuple_count            	328
2015-03-03 23:07:14,415 23369    1425424034	ip-10-8-133-98.eu-west-1.compute.internal:6700	116:support-vector-maschine-bolt	tuple_count            	331
2015-03-03 23:07:14,422 23376    1425424034	ip-10-12-134-45.eu-west-1.compute.internal:6700	 92:support-vector-maschine-bolt	tuple_count            	219
2015-03-03 23:07:14,430 23384    1425424034	ip-10-12-134-45.eu-west-1.compute.internal:6700	110:support-vector-maschine-bolt	tuple_count            	223
2015-03-03 23:07:14,433 23387    1425424034	ip-10-12-134-45.eu-west-1.compute.internal:6700	101:support-vector-maschine-bolt	tuple_count            	238
2015-03-03 23:07:14,684 23638    1425424034	ip-10-14-10-94.eu-west-1.compute.internal:6700	108:support-vector-maschine-bolt	tuple_count            	422
2015-03-03 23:07:14,698 23652    1425424034	ip-10-14-10-94.eu-west-1.compute.internal:6700	117:support-vector-maschine-bolt	tuple_count            	430
2015-03-03 23:07:14,699 23653    1425424034	ip-10-14-10-94.eu-west-1.compute.internal:6700	 99:support-vector-maschine-bolt	tuple_count            	429
2015-03-03 23:07:23,489 32443    1425424043	ip-10-100-132-104.eu-west-1.compute.internal:6700	111:support-vector-maschine-bolt	tuple_count            	7611
2015-03-03 23:07:23,493 32447    1425424043	ip-10-100-132-104.eu-west-1.compute.internal:6700	 93:support-vector-maschine-bolt	tuple_count            	7611
2015-03-03 23:07:23,498 32452    1425424043	ip-10-100-132-104.eu-west-1.compute.internal:6700	102:support-vector-maschine-bolt	tuple_count            	7616
2015-03-03 23:07:23,560 32514    1425424043	ip-10-86-134-59.eu-west-1.compute.internal:6700	105:support-vector-maschine-bolt	tuple_count            	7660
2015-03-03 23:07:23,562 32516    1425424043	ip-10-86-5-21.eu-west-1.compute.internal:6700	113:support-vector-maschine-bolt	tuple_count            	7666
2015-03-03 23:07:23,566 32520    1425424043	ip-10-86-5-21.eu-west-1.compute.internal:6700	 95:support-vector-maschine-bolt	tuple_count            	7665
2015-03-03 23:07:23,566 32520    1425424043	ip-10-86-5-21.eu-west-1.compute.internal:6700	104:support-vector-maschine-bolt	tuple_count            	7667
2015-03-03 23:07:23,566 32520    1425424043	ip-10-86-134-59.eu-west-1.compute.internal:6700	 96:support-vector-maschine-bolt	tuple_count            	7661
2015-03-03 23:07:23,567 32521    1425424043	ip-10-86-134-59.eu-west-1.compute.internal:6700	114:support-vector-maschine-bolt	tuple_count            	7664
2015-03-03 23:07:23,748 32702    1425424043	ip-10-14-66-119.eu-west-1.compute.internal:6700	109:support-vector-maschine-bolt	tuple_count            	7825
2015-03-03 23:07:23,819 32773    1425424043	ip-10-14-66-119.eu-west-1.compute.internal:6700	100:support-vector-maschine-bolt	tuple_count            	7826
2015-03-03 23:07:23,923 32877    1425424043	ip-10-14-66-119.eu-west-1.compute.internal:6700	118:support-vector-maschine-bolt	tuple_count            	7827
2015-03-03 23:07:24,146 33100    1425424044	ip-10-14-9-243.eu-west-1.compute.internal:6700	112:support-vector-maschine-bolt	tuple_count            	7996
2015-03-03 23:07:24,156 33110    1425424044	ip-10-8-131-168.eu-west-1.compute.internal:6700	106:support-vector-maschine-bolt	tuple_count            	8003
2015-03-03 23:07:24,190 33144    1425424044	ip-10-12-134-45.eu-west-1.compute.internal:6700	110:support-vector-maschine-bolt	tuple_count            	7999
2015-03-03 23:07:24,202 33156    1425424044	ip-10-12-134-45.eu-west-1.compute.internal:6700	101:support-vector-maschine-bolt	tuple_count            	8007
2015-03-03 23:07:24,230 33184    1425424044	ip-10-8-131-168.eu-west-1.compute.internal:6700	 97:support-vector-maschine-bolt	tuple_count            	8036
2015-03-03 23:07:24,242 33196    1425424044	ip-10-8-131-168.eu-west-1.compute.internal:6700	115:support-vector-maschine-bolt	tuple_count            	8039
2015-03-03 23:07:24,245 33199    1425424044	ip-10-14-9-243.eu-west-1.compute.internal:6700	103:support-vector-maschine-bolt	tuple_count            	8007
2015-03-03 23:07:24,255 33209    1425424044	ip-10-14-9-243.eu-west-1.compute.internal:6700	 94:support-vector-maschine-bolt	tuple_count            	8009
2015-03-03 23:07:24,287 33241    1425424044	ip-10-12-134-45.eu-west-1.compute.internal:6700	 92:support-vector-maschine-bolt	tuple_count            	8004
2015-03-03 23:07:24,406 33360    1425424044	ip-10-8-133-98.eu-west-1.compute.internal:6700	116:support-vector-maschine-bolt	tuple_count            	8128
2015-03-03 23:07:24,408 33362    1425424044	ip-10-8-133-98.eu-west-1.compute.internal:6700	107:support-vector-maschine-bolt	tuple_count            	8134
2015-03-03 23:07:24,419 33373    1425424044	ip-10-8-133-98.eu-west-1.compute.internal:6700	 98:support-vector-maschine-bolt	tuple_count            	8132
2015-03-03 23:07:24,688 33642    1425424044	ip-10-14-10-94.eu-west-1.compute.internal:6700	108:support-vector-maschine-bolt	tuple_count            	8296
2015-03-03 23:07:24,697 33651    1425424044	ip-10-14-10-94.eu-west-1.compute.internal:6700	117:support-vector-maschine-bolt	tuple_count            	8294
2015-03-03 23:07:24,699 33653    1425424044	ip-10-14-10-94.eu-west-1.compute.internal:6700	 99:support-vector-maschine-bolt	tuple_count            	8299
2015-03-03 23:07:33,489 42443    1425424053	ip-10-100-132-104.eu-west-1.compute.internal:6700	102:support-vector-maschine-bolt	tuple_count            	9194
2015-03-03 23:07:33,492 42446    1425424053	ip-10-100-132-104.eu-west-1.compute.internal:6700	 93:support-vector-maschine-bolt	tuple_count            	9195
2015-03-03 23:07:33,493 42447    1425424053	ip-10-100-132-104.eu-west-1.compute.internal:6700	111:support-vector-maschine-bolt	tuple_count            	9197
2015-03-03 23:07:33,562 42516    1425424053	ip-10-86-5-21.eu-west-1.compute.internal:6700	 95:support-vector-maschine-bolt	tuple_count            	9191
2015-03-03 23:07:33,562 42516    1425424053	ip-10-86-5-21.eu-west-1.compute.internal:6700	113:support-vector-maschine-bolt	tuple_count            	9190
2015-03-03 23:07:33,562 42516    1425424053	ip-10-86-5-21.eu-west-1.compute.internal:6700	104:support-vector-maschine-bolt	tuple_count            	9187
2015-03-03 23:07:33,575 42529    1425424053	ip-10-86-134-59.eu-west-1.compute.internal:6700	105:support-vector-maschine-bolt	tuple_count            	9193
2015-03-03 23:07:33,575 42529    1425424053	ip-10-86-134-59.eu-west-1.compute.internal:6700	 96:support-vector-maschine-bolt	tuple_count            	9192
2015-03-03 23:07:33,584 42538    1425424053	ip-10-86-134-59.eu-west-1.compute.internal:6700	114:support-vector-maschine-bolt	tuple_count            	9191
2015-03-03 23:07:33,722 42676    1425424053	ip-10-14-66-119.eu-west-1.compute.internal:6700	109:support-vector-maschine-bolt	tuple_count            	9193
2015-03-03 23:07:33,794 42748    1425424053	ip-10-14-66-119.eu-west-1.compute.internal:6700	100:support-vector-maschine-bolt	tuple_count            	9189
2015-03-03 23:07:33,907 42861    1425424053	ip-10-14-66-119.eu-west-1.compute.internal:6700	118:support-vector-maschine-bolt	tuple_count            	9190
2015-03-03 23:07:34,147 43101    1425424054	ip-10-12-134-45.eu-west-1.compute.internal:6700	110:support-vector-maschine-bolt	tuple_count            	9188
2015-03-03 23:07:34,158 43112    1425424054	ip-10-8-131-168.eu-west-1.compute.internal:6700	106:support-vector-maschine-bolt	tuple_count            	9189
2015-03-03 23:07:34,163 43117    1425424054	ip-10-12-134-45.eu-west-1.compute.internal:6700	 92:support-vector-maschine-bolt	tuple_count            	9191
2015-03-03 23:07:34,199 43153    1425424054	ip-10-12-134-45.eu-west-1.compute.internal:6700	101:support-vector-maschine-bolt	tuple_count            	9207
2015-03-03 23:07:34,236 43190    1425424054	ip-10-8-131-168.eu-west-1.compute.internal:6700	115:support-vector-maschine-bolt	tuple_count            	9190
2015-03-03 23:07:34,237 43191    1425424054	ip-10-8-131-168.eu-west-1.compute.internal:6700	 97:support-vector-maschine-bolt	tuple_count            	9191
2015-03-03 23:07:34,253 43207    1425424054	ip-10-14-9-243.eu-west-1.compute.internal:6700	112:support-vector-maschine-bolt	tuple_count            	9189
2015-03-03 23:07:34,303 43257    1425424054	ip-10-14-9-243.eu-west-1.compute.internal:6700	 94:support-vector-maschine-bolt	tuple_count            	9192
2015-03-03 23:07:34,349 43303    1425424054	ip-10-14-9-243.eu-west-1.compute.internal:6700	103:support-vector-maschine-bolt	tuple_count            	9194
2015-03-03 23:07:34,413 43367    1425424054	ip-10-8-133-98.eu-west-1.compute.internal:6700	116:support-vector-maschine-bolt	tuple_count            	9192
2015-03-03 23:07:34,423 43377    1425424054	ip-10-8-133-98.eu-west-1.compute.internal:6700	 98:support-vector-maschine-bolt	tuple_count            	9193
2015-03-03 23:07:34,425 43379    1425424054	ip-10-8-133-98.eu-west-1.compute.internal:6700	107:support-vector-maschine-bolt	tuple_count            	9188
2015-03-03 23:07:34,694 43648    1425424054	ip-10-14-10-94.eu-west-1.compute.internal:6700	108:support-vector-maschine-bolt	tuple_count            	9192
2015-03-03 23:07:34,699 43653    1425424054	ip-10-14-10-94.eu-west-1.compute.internal:6700	117:support-vector-maschine-bolt	tuple_count            	9193
2015-03-03 23:07:34,699 43653    1425424054	ip-10-14-10-94.eu-west-1.compute.internal:6700	 99:support-vector-maschine-bolt	tuple_count            	9186
2015-03-03 23:07:43,490 52444    1425424063	ip-10-100-132-104.eu-west-1.compute.internal:6700	102:support-vector-maschine-bolt	tuple_count            	9297
2015-03-03 23:07:43,491 52445    1425424063	ip-10-100-132-104.eu-west-1.compute.internal:6700	 93:support-vector-maschine-bolt	tuple_count            	9297
2015-03-03 23:07:43,492 52446    1425424063	ip-10-100-132-104.eu-west-1.compute.internal:6700	111:support-vector-maschine-bolt	tuple_count            	9300
2015-03-03 23:07:43,554 52508    1425424063	ip-10-86-134-59.eu-west-1.compute.internal:6700	 96:support-vector-maschine-bolt	tuple_count            	9303
2015-03-03 23:07:43,558 52512    1425424063	ip-10-86-5-21.eu-west-1.compute.internal:6700	113:support-vector-maschine-bolt	tuple_count            	9299
2015-03-03 23:07:43,560 52514    1425424063	ip-10-86-5-21.eu-west-1.compute.internal:6700	104:support-vector-maschine-bolt	tuple_count            	9301
2015-03-03 23:07:43,566 52520    1425424063	ip-10-86-5-21.eu-west-1.compute.internal:6700	 95:support-vector-maschine-bolt	tuple_count            	9299
2015-03-03 23:07:43,570 52524    1425424063	ip-10-86-134-59.eu-west-1.compute.internal:6700	114:support-vector-maschine-bolt	tuple_count            	9303
2015-03-03 23:07:43,571 52525    1425424063	ip-10-86-134-59.eu-west-1.compute.internal:6700	105:support-vector-maschine-bolt	tuple_count            	9299
2015-03-03 23:07:43,717 52671    1425424063	ip-10-14-66-119.eu-west-1.compute.internal:6700	100:support-vector-maschine-bolt	tuple_count            	9296
2015-03-03 23:07:43,734 52688    1425424063	ip-10-14-66-119.eu-west-1.compute.internal:6700	109:support-vector-maschine-bolt	tuple_count            	9293
2015-03-03 23:07:43,962 52916    1425424063	ip-10-14-66-119.eu-west-1.compute.internal:6700	118:support-vector-maschine-bolt	tuple_count            	9293
2015-03-03 23:07:44,151 53105    1425424064	ip-10-8-131-168.eu-west-1.compute.internal:6700	106:support-vector-maschine-bolt	tuple_count            	9290
2015-03-03 23:07:44,153 53107    1425424064	ip-10-12-134-45.eu-west-1.compute.internal:6700	 92:support-vector-maschine-bolt	tuple_count            	9290
2015-03-03 23:07:44,154 53108    1425424064	ip-10-12-134-45.eu-west-1.compute.internal:6700	110:support-vector-maschine-bolt	tuple_count            	9292
2015-03-03 23:07:44,202 53156    1425424064	ip-10-12-134-45.eu-west-1.compute.internal:6700	101:support-vector-maschine-bolt	tuple_count            	9289
2015-03-03 23:07:44,224 53178    1425424064	ip-10-14-9-243.eu-west-1.compute.internal:6700	112:support-vector-maschine-bolt	tuple_count            	9294
2015-03-03 23:07:44,228 53182    1425424064	ip-10-8-131-168.eu-west-1.compute.internal:6700	 97:support-vector-maschine-bolt	tuple_count            	9297
2015-03-03 23:07:44,231 53185    1425424064	ip-10-8-131-168.eu-west-1.compute.internal:6700	115:support-vector-maschine-bolt	tuple_count            	9300
2015-03-03 23:07:44,315 53269    1425424064	ip-10-14-9-243.eu-west-1.compute.internal:6700	103:support-vector-maschine-bolt	tuple_count            	9290
2015-03-03 23:07:44,323 53277    1425424064	ip-10-14-9-243.eu-west-1.compute.internal:6700	 94:support-vector-maschine-bolt	tuple_count            	9287
2015-03-03 23:07:44,407 53361    1425424064	ip-10-8-133-98.eu-west-1.compute.internal:6700	 98:support-vector-maschine-bolt	tuple_count            	9290
2015-03-03 23:07:44,409 53363    1425424064	ip-10-8-133-98.eu-west-1.compute.internal:6700	116:support-vector-maschine-bolt	tuple_count            	9294
2015-03-03 23:07:44,411 53365    1425424064	ip-10-8-133-98.eu-west-1.compute.internal:6700	107:support-vector-maschine-bolt	tuple_count            	9294
2015-03-03 23:07:44,686 53640    1425424064	ip-10-14-10-94.eu-west-1.compute.internal:6700	108:support-vector-maschine-bolt	tuple_count            	9287
2015-03-03 23:07:44,695 53649    1425424064	ip-10-14-10-94.eu-west-1.compute.internal:6700	117:support-vector-maschine-bolt	tuple_count            	9283
2015-03-03 23:07:44,705 53659    1425424064	ip-10-14-10-94.eu-west-1.compute.internal:6700	 99:support-vector-maschine-bolt	tuple_count            	9294
2015-03-03 23:07:52,930 61884    1425424073	ip-10-100-132-104.eu-west-1.compute.internal:6700	  3:__acker    	__ack-count            	{support-vector-maschine-bolt:__ack_ack=105180, feature-generation-bolt:__ack_ack=105760, tokenizer-bolt:__ack_ack=103300, dataset-spout:__ack_init=103160, pos-tagger-bolt:__ack_ack=102940, preprocessor-bolt:__ack_ack=105920}
2015-03-03 23:07:52,931 61885    1425424073	ip-10-100-132-104.eu-west-1.compute.internal:6700	  3:__acker    	__sendqueue            	{write_pos=104275, read_pos=104275, capacity=1024, population=0}
2015-03-03 23:07:52,931 61885    1425424073	ip-10-100-132-104.eu-west-1.compute.internal:6700	  3:__acker    	__receive              	{write_pos=426763, read_pos=426755, capacity=1024, population=8}
2015-03-03 23:07:52,931 61885    1425424073	ip-10-100-132-104.eu-west-1.compute.internal:6700	  3:__acker    	__process-latency      	{support-vector-maschine-bolt:__ack_ack=0.012169613995056094, feature-generation-bolt:__ack_ack=0.00264750378214826, tokenizer-bolt:__ack_ack=0.004065827686350436, dataset-spout:__ack_init=0.004846839860411012, pos-tagger-bolt:__ack_ack=9.714396735962696E-4, preprocessor-bolt:__ack_ack=0.0030211480362537764}
2015-03-03 23:07:52,931 61885    1425424073	ip-10-100-132-104.eu-west-1.compute.internal:6700	  3:__acker    	__transfer-count       	{}
2015-03-03 23:07:52,931 61885    1425424073	ip-10-100-132-104.eu-west-1.compute.internal:6700	  3:__acker    	__execute-latency      	{support-vector-maschine-bolt:__ack_ack=0.01903480099980773, feature-generation-bolt:__ack_ack=0.005284015852047556, tokenizer-bolt:__ack_ack=0.004960885327227629, dataset-spout:__ack_init=0.0061562139284340135, pos-tagger-bolt:__ack_ack=0.00548411497730711, preprocessor-bolt:__ack_ack=0.006685017695635077}
2015-03-03 23:07:52,931 61885    1425424073	ip-10-100-132-104.eu-west-1.compute.internal:6700	  3:__acker    	__fail-count           	{}
2015-03-03 23:07:52,931 61885    1425424073	ip-10-100-132-104.eu-west-1.compute.internal:6700	  3:__acker    	__emit-count           	{__ack_ack=104280}
2015-03-03 23:07:52,931 61885    1425424073	ip-10-100-132-104.eu-west-1.compute.internal:6700	  3:__acker    	__execute-count        	{support-vector-maschine-bolt:__ack_ack=104020, feature-generation-bolt:__ack_ack=105980, tokenizer-bolt:__ack_ack=104820, dataset-spout:__ack_init=103960, pos-tagger-bolt:__ack_ack=105760, preprocessor-bolt:__ack_ack=101720}
2015-03-03 23:07:52,961 61915    1425424073	ip-10-86-134-59.eu-west-1.compute.internal:6700	  6:__acker    	__ack-count            	{support-vector-maschine-bolt:__ack_ack=103760, feature-generation-bolt:__ack_ack=105200, tokenizer-bolt:__ack_ack=102560, dataset-spout:__ack_init=102360, pos-tagger-bolt:__ack_ack=104880, preprocessor-bolt:__ack_ack=105020}
2015-03-03 23:07:52,961 61915    1425424073	ip-10-86-134-59.eu-west-1.compute.internal:6700	  6:__acker    	__sendqueue            	{write_pos=103871, read_pos=103871, capacity=1024, population=0}
2015-03-03 23:07:52,961 61915    1425424073	ip-10-86-134-59.eu-west-1.compute.internal:6700	  6:__acker    	__receive              	{write_pos=415871, read_pos=415866, capacity=1024, population=5}
2015-03-03 23:07:52,961 61915    1425424073	ip-10-86-134-59.eu-west-1.compute.internal:6700	  6:__acker    	__process-latency      	{support-vector-maschine-bolt:__ack_ack=0.015420200462606014, feature-generation-bolt:__ack_ack=0.003612167300380228, tokenizer-bolt:__ack_ack=0.004095163806552262, dataset-spout:__ack_init=0.0035169988276670576, pos-tagger-bolt:__ack_ack=0.0036231884057971015, preprocessor-bolt:__ack_ack=0.002475718910683679}
2015-03-03 23:07:52,961 61915    1425424073	ip-10-86-134-59.eu-west-1.compute.internal:6700	  6:__acker    	__transfer-count       	{}
2015-03-03 23:07:52,961 61915    1425424073	ip-10-86-134-59.eu-west-1.compute.internal:6700	  6:__acker    	__execute-latency      	{support-vector-maschine-bolt:__ack_ack=0.017776909552647, feature-generation-bolt:__ack_ack=0.00578368999421631, tokenizer-bolt:__ack_ack=0.005175388154111558, dataset-spout:__ack_init=0.005280030171600981, pos-tagger-bolt:__ack_ack=0.005290005667863216, preprocessor-bolt:__ack_ack=0.004537384099427895}
2015-03-03 23:07:52,961 61915    1425424073	ip-10-86-134-59.eu-west-1.compute.internal:6700	  6:__acker    	__fail-count           	{}
2015-03-03 23:07:52,961 61915    1425424073	ip-10-86-134-59.eu-west-1.compute.internal:6700	  6:__acker    	__emit-count           	{__ack_ack=103880}
2015-03-03 23:07:52,961 61915    1425424073	ip-10-86-134-59.eu-west-1.compute.internal:6700	  6:__acker    	__execute-count        	{support-vector-maschine-bolt:__ack_ack=102380, feature-generation-bolt:__ack_ack=103740, tokenizer-bolt:__ack_ack=104340, dataset-spout:__ack_init=106060, pos-tagger-bolt:__ack_ack=105860, preprocessor-bolt:__ack_ack=101380}
2015-03-03 23:07:52,983 61937    1425424073	ip-10-86-5-21.eu-west-1.compute.internal:6700	  5:__acker    	__ack-count            	{support-vector-maschine-bolt:__ack_ack=105580, feature-generation-bolt:__ack_ack=104040, tokenizer-bolt:__ack_ack=103900, dataset-spout:__ack_init=104220, pos-tagger-bolt:__ack_ack=106100, preprocessor-bolt:__ack_ack=102940}
2015-03-03 23:07:52,983 61937    1425424073	ip-10-86-5-21.eu-west-1.compute.internal:6700	  5:__acker    	__sendqueue            	{write_pos=104356, read_pos=104354, capacity=1024, population=2}
2015-03-03 23:07:52,983 61937    1425424073	ip-10-86-5-21.eu-west-1.compute.internal:6700	  5:__acker    	__receive              	{write_pos=413032, read_pos=413031, capacity=1024, population=1}
2015-03-03 23:07:52,983 61937    1425424073	ip-10-86-5-21.eu-west-1.compute.internal:6700	  5:__acker    	__process-latency      	{support-vector-maschine-bolt:__ack_ack=0.02121613942034476, feature-generation-bolt:__ack_ack=0.002499038831218762, tokenizer-bolt:__ack_ack=0.0032723772858517805, dataset-spout:__ack_init=0.004029936672423719, pos-tagger-bolt:__ack_ack=0.003770028275212064, preprocessor-bolt:__ack_ack=0.004080046629104332}
2015-03-03 23:07:52,983 61937    1425424073	ip-10-86-5-21.eu-west-1.compute.internal:6700	  5:__acker    	__transfer-count       	{}
2015-03-03 23:07:52,983 61937    1425424073	ip-10-86-5-21.eu-west-1.compute.internal:6700	  5:__acker    	__execute-latency      	{support-vector-maschine-bolt:__ack_ack=0.020368946963873945, feature-generation-bolt:__ack_ack=0.008076634109691961, tokenizer-bolt:__ack_ack=0.006720430107526882, dataset-spout:__ack_init=0.0064731267163593564, pos-tagger-bolt:__ack_ack=0.0052254693245597054, preprocessor-bolt:__ack_ack=0.005620082427875608}
2015-03-03 23:07:52,983 61937    1425424073	ip-10-86-5-21.eu-west-1.compute.internal:6700	  5:__acker    	__fail-count           	{}
2015-03-03 23:07:52,983 61937    1425424073	ip-10-86-5-21.eu-west-1.compute.internal:6700	  5:__acker    	__emit-count           	{__ack_ack=104340}
2015-03-03 23:07:52,984 61938    1425424073	ip-10-86-5-21.eu-west-1.compute.internal:6700	  5:__acker    	__execute-count        	{support-vector-maschine-bolt:__ack_ack=104080, feature-generation-bolt:__ack_ack=106480, tokenizer-bolt:__ack_ack=104160, dataset-spout:__ack_init=101960, pos-tagger-bolt:__ack_ack=103340, preprocessor-bolt:__ack_ack=106760}
2015-03-03 23:07:53,012 61966    1425424073	ip-10-100-132-104.eu-west-1.compute.internal:6700	120:tokenizer-bolt	__ack-count            	{dataset-spout:default=104580}
2015-03-03 23:07:53,012 61966    1425424073	ip-10-100-132-104.eu-west-1.compute.internal:6700	120:tokenizer-bolt	__sendqueue            	{write_pos=209173, read_pos=209173, capacity=1024, population=0}
2015-03-03 23:07:53,012 61966    1425424073	ip-10-100-132-104.eu-west-1.compute.internal:6700	120:tokenizer-bolt	__receive              	{write_pos=93428, read_pos=93426, capacity=1024, population=2}
2015-03-03 23:07:53,012 61966    1425424073	ip-10-100-132-104.eu-west-1.compute.internal:6700	120:tokenizer-bolt	__process-latency      	{dataset-spout:default=0.18282654427232742}
2015-03-03 23:07:53,012 61966    1425424073	ip-10-100-132-104.eu-west-1.compute.internal:6700	120:tokenizer-bolt	__transfer-count       	{__ack_ack=102760, default=106420}
2015-03-03 23:07:53,012 61966    1425424073	ip-10-100-132-104.eu-west-1.compute.internal:6700	120:tokenizer-bolt	__execute-latency      	{dataset-spout:default=0.20420650095602294}
