2015-03-03 22:33:22,239 12495    1425422002	ip-10-100-132-104.eu-west-1.compute.internal:6700	 43:support-vector-maschine-bolt	tuple_count            	0
2015-03-03 22:33:22,240 12496    1425422002	ip-10-100-132-104.eu-west-1.compute.internal:6700	 51:support-vector-maschine-bolt	tuple_count            	0
2015-03-03 22:33:22,240 12496    1425422002	ip-10-100-132-104.eu-west-1.compute.internal:6700	 47:support-vector-maschine-bolt	tuple_count            	0
2015-03-03 22:33:22,924 13180    1425422002	ip-10-14-66-119.eu-west-1.compute.internal:6700	 45:support-vector-maschine-bolt	tuple_count            	0
2015-03-03 22:33:22,934 13190    1425422002	ip-10-14-66-119.eu-west-1.compute.internal:6700	 53:support-vector-maschine-bolt	tuple_count            	0
2015-03-03 22:33:22,960 13216    1425422002	ip-10-14-66-119.eu-west-1.compute.internal:6700	 49:support-vector-maschine-bolt	tuple_count            	0
2015-03-03 22:33:32,221 22477    1425422012	ip-10-100-132-104.eu-west-1.compute.internal:6700	 43:support-vector-maschine-bolt	tuple_count            	10
2015-03-03 22:33:32,222 22478    1425422012	ip-10-100-132-104.eu-west-1.compute.internal:6700	 47:support-vector-maschine-bolt	tuple_count            	9
2015-03-03 22:33:32,223 22479    1425422012	ip-10-100-132-104.eu-west-1.compute.internal:6700	 51:support-vector-maschine-bolt	tuple_count            	8
2015-03-03 22:33:32,963 23219    1425422012	ip-10-14-66-119.eu-west-1.compute.internal:6700	 45:support-vector-maschine-bolt	tuple_count            	280
2015-03-03 22:33:32,973 23229    1425422012	ip-10-14-66-119.eu-west-1.compute.internal:6700	 53:support-vector-maschine-bolt	tuple_count            	285
2015-03-03 22:33:32,997 23253    1425422012	ip-10-14-66-119.eu-west-1.compute.internal:6700	 49:support-vector-maschine-bolt	tuple_count            	300
2015-03-03 22:33:42,124 32380    1425422022	ip-10-12-134-45.eu-west-1.compute.internal:6700	 46:support-vector-maschine-bolt	tuple_count            	7823
2015-03-03 22:33:42,124 32380    1425422022	ip-10-12-134-45.eu-west-1.compute.internal:6700	 50:support-vector-maschine-bolt	tuple_count            	7822
2015-03-03 22:33:42,169 32425    1425422022	ip-10-12-134-45.eu-west-1.compute.internal:6700	 42:support-vector-maschine-bolt	tuple_count            	7822
2015-03-03 22:33:42,234 32490    1425422022	ip-10-100-132-104.eu-west-1.compute.internal:6700	 43:support-vector-maschine-bolt	tuple_count            	7917
2015-03-03 22:33:42,235 32491    1425422022	ip-10-100-132-104.eu-west-1.compute.internal:6700	 47:support-vector-maschine-bolt	tuple_count            	7917
2015-03-03 22:33:42,243 32499    1425422022	ip-10-100-132-104.eu-west-1.compute.internal:6700	 51:support-vector-maschine-bolt	tuple_count            	7919
2015-03-03 22:33:42,589 32845    1425422022	ip-10-14-9-243.eu-west-1.compute.internal:6700	 44:support-vector-maschine-bolt	tuple_count            	8266
2015-03-03 22:33:42,590 32846    1425422022	ip-10-14-9-243.eu-west-1.compute.internal:6700	 48:support-vector-maschine-bolt	tuple_count            	8264
2015-03-03 22:33:42,597 32853    1425422022	ip-10-14-9-243.eu-west-1.compute.internal:6700	 52:support-vector-maschine-bolt	tuple_count            	8267
2015-03-03 22:33:42,982 33238    1425422022	ip-10-14-66-119.eu-west-1.compute.internal:6700	 45:support-vector-maschine-bolt	tuple_count            	8307
2015-03-03 22:33:42,985 33241    1425422022	ip-10-14-66-119.eu-west-1.compute.internal:6700	 49:support-vector-maschine-bolt	tuple_count            	8316
2015-03-03 22:33:43,014 33270    1425422023	ip-10-14-66-119.eu-west-1.compute.internal:6700	 53:support-vector-maschine-bolt	tuple_count            	8314
